index,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
10540,10/02/2015 5:06,20.1,33.0,0.0,444.0,0.004803862,0
632,3/02/2015 0:51,20.6,22.29,0.0,447.33333330000005,0.003338759,0
5619,6/02/2015 19:05,20.89,19.65,0.0,562.0,0.0029947140000000003,0
4684,6/02/2015 3:29,20.6,19.0,0.0,439.0,0.0028437059999999997,0
12584,12/02/2015 20:23,21.2,27.55,0.0,562.0,0.004288299000000001,0
3318,5/02/2015 4:44,20.89,24.0,0.0,445.0,0.0036615690000000004,0
7930,8/02/2015 9:36,19.39,30.7,146.0,428.75,0.004272761,0
6841,7/02/2015 15:27,21.7,18.39,51.0,441.5,0.002945197,0
16443,15/02/2015 12:42,23.1,28.5,333.25,629.0,0.0049861720000000005,0
11664,12/02/2015 5:04,20.55,23.39,0.0,559.5,0.003493603,0
15875,15/02/2015 3:15,20.0,33.7,0.0,543.0,0.00487604,0
8379,8/02/2015 17:05,19.39,27.1,6.0,423.75,0.003768685,0
806,3/02/2015 3:45,20.5,22.39,0.0,433.25,0.003333084,0
4434,5/02/2015 23:19,20.39,21.29,0.0,445.33333330000005,0.0031469479999999997,0
16826,15/02/2015 19:06,20.39,32.79,0.0,648.0,0.004860084000000001,0
9886,9/02/2015 18:11,21.89,37.5,0.0,1722.0,0.006106558000000001,0
1340,3/02/2015 12:39,22.7,26.68333333,656.1666667000001,1023.666667,0.004553435,1
859,3/02/2015 4:38,20.39,22.5,0.0,431.75,0.003326758,0
2569,4/02/2015 9:08,21.34,25.79,524.5,814.0,0.004047411,1
8142,8/02/2015 13:08,20.6,28.6,259.0,427.0,0.004290436,0
4868,6/02/2015 6:34,20.29,18.6,0.0,429.0,0.0027305759999999997,0
11226,11/02/2015 21:46,20.7,29.35666667,0.0,491.0,0.004432178,0
3060,5/02/2015 0:26,21.29,25.245,0.0,450.5,0.003949132,0
339,2/02/2015 19:58,21.1,23.5,0.0,545.25,0.003631695,0
16312,15/02/2015 10:32,22.05,28.84,192.0,642.5,0.0047320420000000005,0
4239,5/02/2015 20:05,21.2,19.39,0.0,488.5,0.003012003,0
7790,8/02/2015 7:15,19.1,31.39,0.0,433.0,0.004290686,0
15107,14/02/2015 14:26,20.13333333,35.79,39.33333333,511.33333330000005,0.005224267,0
1464,3/02/2015 14:43,23.29,28.575,478.0,1132.25,0.005057611,1
4336,5/02/2015 21:42,20.79,20.29,0.0,460.5,0.003073668,0
4737,6/02/2015 4:23,20.39,18.7,0.0,434.5,0.0027624109999999998,0
7352,7/02/2015 23:57,19.6,29.39,0.0,440.66666669999995,0.00414335,0
6789,7/02/2015 14:35,22.29,17.6,119.0,438.0,0.002921859,0
13397,13/02/2015 9:56,22.6,24.9725,748.75,583.25,0.004233537,1
6513,7/02/2015 9:59,21.0,18.7675,257.25,459.0,0.0028790990000000004,0
4635,6/02/2015 2:41,20.46333333,19.22666667,0.0,432.66666669999995,0.002853516,0
9035,9/02/2015 4:01,19.39,26.7,0.0,467.0,0.0037127270000000003,0
8799,9/02/2015 0:04,19.5,27.0,0.0,456.5,0.003780633,0
43,2/02/2015 15:02,23.54,27.81,474.4,1028.0,0.004996538,1
15149,14/02/2015 15:08,19.92666667,36.0,24.0,506.0,0.005187791,0
13168,13/02/2015 6:08,20.7,25.245,0.0,551.5,0.003807611,0
4223,5/02/2015 19:49,21.075,19.65,0.0,498.5,0.003029135,0
13304,13/02/2015 8:23,20.84,25.65,18.5,514.0,0.003902785,0
11571,12/02/2015 3:30,20.6,25.29,0.0,582.0,0.003790859,0
10773,10/02/2015 8:58,20.6,33.895,419.0,525.75,0.005091269,1
5757,6/02/2015 21:23,20.2,19.1,0.0,453.0,0.002788679,0
1620,3/02/2015 17:19,22.7,31.1,433.0,1344.25,0.005313565,1
2729,4/02/2015 18:55,22.29,27.35666667,0.0,616.3333332999999,0.004553467,0
163,2/02/2015 17:02,22.6,25.05,431.75,834.75,0.004246766,1
15382,14/02/2015 19:01,19.84,35.4,0.0,524.5,0.005073062,0
5351,6/02/2015 14:37,22.15,20.5,555.0,790.0,0.003376868,1
14973,14/02/2015 12:13,20.79,34.5,44.0,507.25,0.005244446,0
5102,6/02/2015 10:27,21.315,21.125,469.0,841.5,0.003306302,1
4543,6/02/2015 1:08,20.29,20.7,0.0,436.33333330000005,0.003040374,0
11796,12/02/2015 7:15,20.5,22.945,0.0,725.5,0.003416158,0
10843,11/02/2015 15:23,21.89,31.56666667,434.0,1085.666667,0.005132392,1
15899,15/02/2015 3:39,20.05,33.345,0.0,551.5,0.0048393559999999995,0
6412,7/02/2015 8:18,19.6,19.5,9.333333332999999,449.33333330000005,0.002742927,0
7483,8/02/2015 2:09,19.39,30.6,0.0,436.0,0.004258748,0
16069,15/02/2015 6:29,20.0,32.2,0.0,575.0,0.0046573809999999995,0
17062,15/02/2015 23:02,20.29,30.5,0.0,734.5,0.0044901690000000005,0
5857,6/02/2015 23:03,20.0,18.79,0.0,440.0,0.0027093209999999998,0
303,2/02/2015 19:21,21.39,23.9725,0.0,596.5,0.0037720659999999997,0
2440,4/02/2015 6:59,20.56666667,24.1,0.0,466.75,0.003603989,0
13789,13/02/2015 16:28,21.89,31.0,441.0,607.0,0.005039512,1
2363,4/02/2015 5:42,20.6,24.39,0.0,464.5,0.0036551609999999997,0
10968,11/02/2015 17:28,21.89,30.125,419.0,756.25,0.0048961479999999995,1
5892,6/02/2015 23:38,19.945,18.79,0.0,430.0,0.0027000640000000003,0
3799,5/02/2015 12:45,22.625,26.4975,536.25,1041.0,0.0045008109999999995,1
8016,8/02/2015 11:02,19.23,30.53333333,31.0,432.66666669999995,0.00420699,0
8890,9/02/2015 1:36,19.39,27.2,0.0,462.0,0.0037826759999999996,0
6924,7/02/2015 16:50,20.7,20.39,14.0,440.75,0.0030717329999999997,0
15812,15/02/2015 2:12,19.89,34.36333333,0.0,539.3333332999999,0.004938734,0
2500,4/02/2015 7:59,20.7,24.65,405.0,554.6666667000001,0.0037173329999999997,1
7933,8/02/2015 9:39,19.5,30.6,42.25,430.75,0.004288193,0
1882,3/02/2015 21:40,21.0,26.1,0.0,608.8,0.0040112229999999995,0
14712,14/02/2015 7:52,19.6,37.7,0.0,509.0,0.005324908000000001,0
1299,3/02/2015 11:57,22.2,27.56,555.0,1092.4,0.0045623090000000005,1
8720,8/02/2015 22:46,19.5,27.745,0.0,454.0,0.003885603,0
17009,15/02/2015 22:08,20.29,31.2,0.0,721.0,0.004593983,0
2780,4/02/2015 19:46,21.92666667,27.1,0.0,555.0,0.004410954,0
188,2/02/2015 17:26,22.6,25.0,433.0,837.0,0.004238230999999999,1
2032,4/02/2015 0:10,20.89,24.9725,0.0,551.25,0.003810848,0
13820,13/02/2015 16:59,21.625,31.7675,444.0,631.5,0.005081663,1
5687,6/02/2015 20:12,20.39,19.1,0.0,462.0,0.0028217679999999997,0
3706,5/02/2015 11:12,22.175,26.6,454.0,1079.5,0.0043955190000000005,1
7023,7/02/2015 18:29,20.29,22.745,0.0,438.0,0.0033423529999999997,0
4455,5/02/2015 23:41,20.32333333,21.29,0.0,444.33333330000005,0.003133949,0
6568,7/02/2015 10:53,22.1,17.945,348.0,459.25,0.002944967,0
11080,11/02/2015 19:20,21.1,29.45,0.0,526.0,0.004557947,0
3987,5/02/2015 15:53,22.5,27.1,478.5,1064.75,0.004568832,1
13387,13/02/2015 9:47,22.5,25.1,714.5,578.5,0.004229356,1
13963,13/02/2015 19:23,20.945,32.2,0.0,519.5,0.004939319,0
14846,14/02/2015 10:06,20.1,36.23,31.0,507.66666669999995,0.0052780480000000005,0
16807,15/02/2015 18:47,20.5,32.79,0.0,646.0,0.004893459,0
3833,5/02/2015 13:19,22.5,26.1,31.0,948.75,0.004399048,0
3782,5/02/2015 12:28,22.7,27.075,638.0,1124.25,0.004620769,1
13302,13/02/2015 8:22,20.89,25.7,24.0,513.0,0.003922566,0
9347,9/02/2015 9:13,20.0,29.445,405.0,680.8,0.004256173,1
17023,15/02/2015 22:23,20.29,31.0,0.0,715.3333332999999,0.004564319,0
2492,4/02/2015 7:51,20.6,24.2,406.6,525.6,0.0036265209999999997,0
10672,10/02/2015 7:18,20.29,33.0,0.0,450.0,0.004861092,0
16135,15/02/2015 7:34,20.0,31.39,0.0,589.0,0.004539368,0
6035,7/02/2015 2:00,19.89,18.89,0.0,436.5,0.0027052179999999997,0
15392,14/02/2015 19:12,19.85666667,35.4,0.0,520.6666667,0.005078351,0
3146,5/02/2015 1:52,21.1,25.0,0.0,439.0,0.003864945,0
7524,8/02/2015 2:50,19.39,31.0,0.0,439.0,0.004314804,0
509,2/02/2015 22:47,20.7,22.39,0.0,461.66666669999995,0.0033746659999999997,0
10834,11/02/2015 15:14,21.89,31.89,439.0,1100.0,0.005185401,1
15388,14/02/2015 19:08,19.89,35.45,0.0,523.5,0.00509619,0
5712,6/02/2015 20:38,20.29,19.29,0.0,459.0,0.002832333,0
15791,15/02/2015 1:51,20.0,34.7,0.0,538.0,0.0050218979999999995,0
16651,15/02/2015 16:11,21.34,31.65,31.0,661.5,0.0049744179999999995,0
1210,3/02/2015 10:28,21.79,28.06666667,484.0,1111.0,0.004531198,1
5259,6/02/2015 13:05,21.5,20.0,68.75,719.25,0.003165199,0
14931,14/02/2015 11:31,20.7,35.26,54.0,508.66666669999995,0.005331083,0
5443,6/02/2015 16:08,22.0,21.05,469.0,880.0,0.00343623,1
10615,10/02/2015 6:21,20.1,33.16333333,0.0,448.33333330000005,0.004827823,0
15037,14/02/2015 13:17,20.745,34.59,39.5,499.0,0.005243569,0
15051,14/02/2015 13:31,20.6,35.09,64.25,503.5,0.005272288000000001,0
7030,7/02/2015 18:36,20.29,23.0,0.0,438.0,0.003380029,0
1488,3/02/2015 15:07,23.1,29.745,469.0,1233.75,0.005205812,1
4589,6/02/2015 1:54,20.5,19.89,0.0,435.0,0.002959152,0
7799,8/02/2015 7:25,19.1,31.5,0.0,439.0,0.004305826,0
10971,11/02/2015 17:31,21.89,29.8675,419.0,740.5,0.0048539709999999995,1
12808,13/02/2015 0:08,21.0,25.6,0.0,564.0,0.003933894,0
9350,9/02/2015 9:16,20.1,29.79,405.0,701.0,0.004333322,1
6298,7/02/2015 6:23,19.7,19.39,0.0,447.0,0.0027444540000000003,0
2310,4/02/2015 4:49,20.7,24.5,0.0,468.75,0.003694578,0
6766,7/02/2015 14:12,22.55,17.2225,157.0,440.5,0.002904667,0
11795,12/02/2015 7:14,20.5,23.195,0.0,715.5,0.003453586,0
192,2/02/2015 17:31,22.6,25.1,428.33333330000005,850.3333332999998,0.0042553,1
1737,3/02/2015 19:15,21.6,28.39,0.0,895.0,0.004530458,0
13372,13/02/2015 9:32,22.175,25.445,602.0,587.75,0.004203371,1
5519,6/02/2015 17:25,21.7,21.575,447.0,874.0,0.003458117,1
5498,6/02/2015 17:04,21.79,21.745,444.0,938.0,0.003504852,1
10286,10/02/2015 0:52,20.29,33.0,0.0,480.0,0.004861092,0
5105,6/02/2015 10:31,21.315,20.9175,465.25,824.0,0.003273655,1
12440,12/02/2015 18:00,21.89,28.0,0.0,603.5,0.004548251,0
8737,8/02/2015 23:03,19.5,27.79,0.0,449.5,0.003891944,0
4105,5/02/2015 17:51,22.13333333,24.26,433.0,887.0,0.003996132,1
10730,10/02/2015 8:16,20.39,33.09,0.0,448.0,0.0049049,0
12186,12/02/2015 13:46,24.1,24.1,171.0,691.0,0.004474589,0
8449,8/02/2015 18:15,19.29,27.445,0.0,425.0,0.003793122,0
4709,6/02/2015 3:55,20.39,18.89,0.0,424.0,0.0027906040000000003,0
4030,5/02/2015 16:36,22.39,26.015,444.0,1056.25,0.004355195,1
10893,11/02/2015 16:13,21.89,30.0225,429.0,771.75,0.004879358,1
2690,4/02/2015 18:16,22.79,27.445,0.0,689.0,0.004710224,0
13216,13/02/2015 6:55,21.0,25.1,0.0,528.0,0.003856584,0
989,3/02/2015 6:48,20.29,22.745,0.0,439.5,0.0033423529999999997,0
14823,14/02/2015 9:42,20.15,36.2,6.0,504.0,0.0052901219999999995,0
9045,9/02/2015 4:11,19.39,26.7,0.0,469.5,0.0037127270000000003,0
9274,9/02/2015 7:59,19.5,26.5,0.0,467.0,0.0037102040000000004,0
14965,14/02/2015 12:04,20.89,34.645,74.0,508.5,0.005299464,0
8200,8/02/2015 14:06,20.675,26.4725,113.0,415.75,0.003987752,0
11313,11/02/2015 23:12,20.6,27.945,0.0,493.5,0.004191514,0
12786,12/02/2015 23:45,21.0,26.295,0.0,568.0,0.0040413870000000005,0
1361,3/02/2015 13:00,23.1,26.0,656.0,992.5,0.004545592,1
4540,6/02/2015 1:06,20.29,20.7,0.0,438.0,0.003040374,0
12883,13/02/2015 1:23,21.0,24.995,0.0,568.0,0.0038403509999999997,0
9979,9/02/2015 19:45,20.7,35.29,0.0,1060.5,0.005335658,0
14274,14/02/2015 0:34,20.0,34.2,0.0,507.0,0.004948961,0
9738,9/02/2015 15:43,22.0,37.62666667,439.0,1817.0,0.006169066,1
9026,9/02/2015 3:52,19.39,26.7,0.0,466.0,0.0037127270000000003,0
4373,5/02/2015 22:19,20.6,20.84,0.0,452.5,0.003120478,0
10359,10/02/2015 2:05,20.29,32.9,0.0,461.0,0.004846247,0
7988,8/02/2015 10:34,19.29,30.56666667,6.0,428.66666669999995,0.004227494,0
12839,13/02/2015 0:39,21.0,25.395,0.0,569.0,0.003902195,0
540,2/02/2015 23:19,20.7,22.29,0.0,452.0,0.0033595120000000003,0
15163,14/02/2015 15:23,19.89,36.29,47.0,509.0,0.005217959,0
2217,4/02/2015 3:16,20.7,24.79,0.0,481.0,0.003738573,0
10751,10/02/2015 8:37,20.315,33.2,232.0,460.0,0.004898406,0
4659,6/02/2015 3:04,20.5,19.1,0.0,434.0,0.002841082,0
2902,4/02/2015 21:48,21.5,25.79,0.0,493.0,0.004087546,0
6492,7/02/2015 9:38,20.6,18.92666667,196.66666669999998,456.33333330000005,0.00283268,0
6039,7/02/2015 2:05,19.89,18.89,0.0,438.5,0.0027052179999999997,0
5474,6/02/2015 16:40,21.73,21.56666667,460.0,907.0,0.003463155,1
5534,6/02/2015 17:39,21.6,21.2675,433.0,822.25,0.003387663,1
1057,3/02/2015 7:56,20.5,24.03333333,413.0,531.3333333,0.003579127,1
7410,8/02/2015 0:55,19.5,30.0,0.0,434.0,0.004203543,0
13935,13/02/2015 18:55,21.2,32.4,0.0,534.0,0.005049355,0
16835,15/02/2015 19:14,20.39,32.79,0.0,663.0,0.004860084000000001,0
576,2/02/2015 23:55,20.6,22.2,0.0,454.0,0.003325206,0
8302,8/02/2015 15:48,19.89,26.5,28.66666667,422.66666669999995,0.0038016999999999994,0
4286,5/02/2015 20:51,21.0,19.7,0.0,467.5,0.003022848,0
10610,10/02/2015 6:16,20.1,33.09,0.0,444.0,0.004817065,0
12032,12/02/2015 11:12,24.05,22.5,304.0,801.5,0.004162927,0
4921,6/02/2015 7:27,20.29,18.5,0.0,436.0,0.002715832,0
2151,4/02/2015 2:10,20.7,25.1,0.0,502.0,0.0037856079999999998,0
1323,3/02/2015 12:22,22.39,27.14,579.2,1045.2,0.004544908,1
8610,8/02/2015 20:55,19.445,27.445,0.0,441.5,0.003830123,0
9852,9/02/2015 17:38,22.2,38.43333333,429.5,1943.5,0.006380756,1
891,3/02/2015 5:10,20.365,22.5,0.0,436.5,0.003321598,0
8805,9/02/2015 0:10,19.5,27.0,0.0,461.0,0.003780633,0
3322,5/02/2015 4:47,21.0,23.89,0.0,451.0,0.0036695720000000003,0
3749,5/02/2015 11:55,22.2,27.1,460.0,1124.0,0.004485611,1
10252,10/02/2015 0:17,20.32333333,33.0,0.0,489.66666669999995,0.0048711940000000006,0
575,2/02/2015 23:54,20.6,22.2,0.0,449.6,0.003325206,0
5621,6/02/2015 19:07,20.79,19.6,0.0,550.0,0.002968643,0
14348,14/02/2015 1:47,19.84,35.845,0.0,501.0,0.00513736,0
6057,7/02/2015 2:23,19.89,19.0,0.0,434.0,0.00272104,0
1825,3/02/2015 20:44,21.16,26.79,0.0,677.8,0.0041589159999999995,0
4506,6/02/2015 0:32,20.1,21.06666667,0.0,444.66666669999995,0.003058167,0
4356,5/02/2015 22:01,20.63333333,20.63333333,0.0,460.0,0.003095765,0
5716,6/02/2015 20:42,20.29,19.2,0.0,459.5,0.0028190579999999997,0
4650,6/02/2015 2:55,20.5,19.2,0.0,435.5,0.002856025,0
7266,7/02/2015 22:32,19.79,28.15,0.0,433.5,0.0040148070000000004,0
15203,14/02/2015 16:02,20.0,35.9,37.0,500.0,0.005197017,0
16288,15/02/2015 10:08,21.89,28.79,133.0,645.6666667000001,0.004677542,0
6104,7/02/2015 3:10,19.79,19.0,0.0,441.5,0.002704143,0
7138,7/02/2015 20:23,20.0,25.29,0.0,440.0,0.003652056,0
15241,14/02/2015 16:40,20.05,35.845,24.0,514.0,0.005205217,0
4983,6/02/2015 8:29,20.865,19.675,429.5,590.75,0.002993912,1
5674,6/02/2015 19:59,20.39,19.245,0.0,476.0,0.0028432870000000003,0
11165,11/02/2015 20:44,20.89,29.6,0.0,488.0,0.004522147,0
3631,5/02/2015 9:56,22.1,26.39,454.0,1034.5,0.004340553,1
101,2/02/2015 16:00,23.0,27.956,429.0,1064.6,0.004860518,1
8732,8/02/2015 22:58,19.5,27.79,0.0,449.0,0.003891944,0
7251,7/02/2015 22:17,19.79,27.79,0.0,439.0,0.003963136,0
4840,6/02/2015 6:06,20.2,18.745,0.0,433.0,0.002736619,0
4428,5/02/2015 23:13,20.39,21.29,0.0,450.0,0.0031469479999999997,0
4376,5/02/2015 22:21,20.6,20.84,0.0,449.5,0.003120478,0
1988,3/02/2015 23:26,20.89,25.1,0.0,560.75,0.0038304240000000002,0
981,3/02/2015 6:40,20.39,22.7,0.0,435.8,0.0033564890000000003,0
694,3/02/2015 1:53,20.6,22.2,0.0,444.33333330000005,0.003325206,0
11063,11/02/2015 19:02,21.2,30.45,0.0,621.5,0.004743141,0
16212,15/02/2015 8:51,20.365,30.245,114.0,616.0,0.004473189,0
6670,7/02/2015 12:36,23.1,17.29,310.5,446.5,0.003015436,0
15459,14/02/2015 20:19,19.84,35.345,0.0,525.0,0.005065116,0
4227,5/02/2015 19:53,21.15,19.445,0.0,500.0,0.0030112859999999997,0
6477,7/02/2015 9:23,20.2,19.2,141.6,461.75,0.002803345,0
2006,3/02/2015 23:44,20.89,25.0,0.0,554.5,0.00381507,0
15986,15/02/2015 5:06,20.1,32.2,0.0,562.0,0.004686527,0
13910,13/02/2015 18:29,21.29,32.5,0.0,556.0,0.0050933409999999995,0
4425,5/02/2015 23:10,20.445,21.29,0.0,446.5,0.003157707,0
15170,14/02/2015 15:29,19.89,36.2,33.5,513.5,0.0052049109999999996,0
12701,12/02/2015 22:21,21.0,26.55,0.0,559.5,0.004080836,0
3722,5/02/2015 11:28,22.2,26.79,444.0,1091.75,0.0044339340000000005,1
4160,5/02/2015 18:46,21.29,21.85,0.0,635.5,0.0034151290000000003,0
14314,14/02/2015 1:14,19.89,35.29,0.0,501.0,0.005073002,0
7762,8/02/2015 6:48,19.2,31.445,0.0,434.0,0.004325327,0
14922,14/02/2015 11:22,20.7,35.4,57.75,503.25,0.005352433,0
3827,5/02/2015 13:13,22.7,26.075,31.0,965.25,0.004448882,0
11199,11/02/2015 21:19,20.79,30.2,0.0,488.0,0.0045859709999999995,0
8034,8/02/2015 11:19,19.15,30.7675,22.0,429.5,0.004218243,0
12429,12/02/2015 17:49,21.89,28.1,0.0,626.5,0.004564614,0
14510,14/02/2015 4:30,19.6,36.59,0.0,502.0,0.005166825,0
9712,9/02/2015 15:17,21.89,37.16333333,444.0,1718.3333329999998,0.006051201,1
16371,15/02/2015 11:31,22.5,28.7,353.5,626.5,0.004840678,0
11872,12/02/2015 8:31,20.6,22.0225,437.5,649.0,0.003298478,1
8810,9/02/2015 0:16,19.5,27.0,0.0,461.0,0.003780633,0
11036,11/02/2015 18:36,21.6,28.79,0.0,595.0,0.004594761,0
6715,7/02/2015 13:21,23.075,16.865,252.0,448.5,0.0029364990000000004,0
2903,4/02/2015 21:49,21.39,25.7,0.0,491.0,0.004045656,0
828,3/02/2015 4:07,20.39,22.5,0.0,438.0,0.003326758,0
2300,4/02/2015 4:38,20.7,24.5,0.0,462.66666669999995,0.003694578,0
11268,11/02/2015 22:27,20.6,28.1,0.0,487.0,0.00421492,0
8282,8/02/2015 15:28,20.1,26.29,35.25,422.0,0.0038210759999999996,0
13623,13/02/2015 13:43,23.7,25.89,675.25,569.5,0.004694368,0
8255,8/02/2015 15:01,20.29,26.175,60.75,417.75,0.0038495079999999997,0
8052,8/02/2015 11:38,19.1,30.89,9.333333332999999,430.33333330000005,0.004221877,0
10228,9/02/2015 23:54,20.39,32.9,0.0,504.0,0.004876516,0
10649,10/02/2015 6:55,20.29,33.09,0.0,450.0,0.004874453,0
15647,14/02/2015 23:26,20.0,35.7,0.0,539.0,0.0051678240000000005,0
13799,13/02/2015 16:38,21.79,31.2,444.0,617.5,0.005041157,1
1091,3/02/2015 8:30,20.79,24.79,433.0,665.5,0.003759479,1
8167,8/02/2015 13:33,20.625,27.65,205.5,429.5,0.004153411,0
5858,6/02/2015 23:04,20.0,18.745,0.0,440.5,0.002702804,0
7889,8/02/2015 8:55,19.2,31.2,14.0,431.0,0.004291395,0
16564,15/02/2015 14:44,21.89,30.7,45.5,681.25,0.004990351,0
5023,6/02/2015 9:08,20.89,20.4725,447.0,709.25,0.0031206940000000002,1
316,2/02/2015 19:34,21.2,23.79,0.0,581.6666667000001,0.003699555,0
17041,15/02/2015 22:40,20.23,30.66333333,0.0,715.3333332999999,0.004497555,0
4586,6/02/2015 1:52,20.5,19.89,0.0,439.5,0.002959152,0
4387,5/02/2015 22:33,20.55,21.0,0.0,453.0,0.003134826,0
4485,6/02/2015 0:10,20.2,21.29,0.0,444.5,0.003110027,0
13240,13/02/2015 7:20,20.79,25.445,0.0,526.0,0.003859428,0
374,2/02/2015 20:32,21.0,23.29,0.0,519.3333333,0.00357688,0
14039,13/02/2015 20:38,20.5,31.5,0.0,511.5,0.00469949,0
11066,11/02/2015 19:06,21.2,29.945,0.0,620.0,0.004663889,0
14011,13/02/2015 20:10,20.7,31.7,0.0,513.5,0.0047886909999999994,0
11432,12/02/2015 1:12,20.6,26.245,0.0,521.5,0.003934915,0
14878,14/02/2015 10:38,20.2,36.2,62.0,515.5,0.00530665,0
223,2/02/2015 18:02,22.39,24.912,418.6,782.8,0.004169303,1
4323,5/02/2015 21:29,20.89,20.1,0.0,467.0,0.003063633,0
6521,7/02/2015 10:07,21.2,18.6,271.0,463.33333330000005,0.002888716,0
12939,13/02/2015 2:19,21.0,25.445,0.0,579.0,0.003909926,0
12403,12/02/2015 17:23,22.0,27.79,433.0,616.75,0.004544515,1
202,2/02/2015 17:41,22.5,25.04,421.8,826.4,0.004219178,0
1564,3/02/2015 16:23,22.772,31.02,444.0,1364.0,0.005323174,1
10334,10/02/2015 1:40,20.29,32.9,0.0,470.0,0.004846247,0
6860,7/02/2015 15:46,21.5,18.79,37.0,439.5,0.0029727890000000004,0
461,2/02/2015 22:00,20.79,22.65,0.0,467.5,0.00343315,0
6139,7/02/2015 3:45,19.79,19.2,0.0,440.0,0.0027327329999999998,0
3780,5/02/2015 12:26,22.675,26.89,665.5,1111.25,0.004581955,1
1697,3/02/2015 18:36,22.0,29.46333333,0.0,1074.333333,0.004820277,0
5410,6/02/2015 15:36,22.03333333,21.56666667,487.33333330000005,883.6666667000002,0.003528255,1
15201,14/02/2015 16:01,19.89,36.0,33.5,515.0,0.005175915,0
7913,8/02/2015 9:19,19.29,31.0,20.66666667,436.33333330000005,0.004287839,0
14888,14/02/2015 10:47,20.29,36.345,106.0,512.5,0.005358075,0
6247,7/02/2015 5:32,19.79,19.29,0.0,442.66666669999995,0.002745599,0
11744,12/02/2015 6:23,20.5,22.7,0.0,607.0,0.003379483,0
12523,12/02/2015 19:23,21.5,28.445,0.0,572.5,0.004511398,0
8454,8/02/2015 18:20,19.29,27.5,0.0,425.0,0.00380077,0
13220,13/02/2015 7:00,20.89,25.2,0.0,532.0,0.003845779,0
284,2/02/2015 19:02,21.5,24.175,0.0,635.5,0.003830003,0
11193,11/02/2015 21:13,20.79,29.45,0.0,489.0,0.004471262,0
12085,12/02/2015 12:04,24.0,22.7,288.0,767.0,0.004187502,0
3580,5/02/2015 9:06,21.6,24.39,473.0,812.0,0.00388815,1
12112,12/02/2015 12:32,24.2,22.7,261.0,724.0,0.00423842,0
17076,15/02/2015 23:16,20.245,30.1975,0.0,731.0,0.004432881,0
1902,3/02/2015 22:01,21.0,25.89,0.0,594.0,0.003978743,0
14013,13/02/2015 20:12,20.7,31.7,0.0,512.5,0.0047886909999999994,0
4625,6/02/2015 2:31,20.6,19.34,0.0,433.0,0.00289483,0
11881,12/02/2015 8:41,20.7,22.2225,418.0,708.5,0.003349284,1
9209,9/02/2015 6:55,19.34,26.15,0.0,469.0,0.003624436,0
11847,12/02/2015 8:06,20.5,22.1,14.0,817.0,0.003289685,0
8306,8/02/2015 15:52,19.89,26.525,23.5,424.75,0.003805309,0
6377,7/02/2015 7:43,19.6,19.29,0.0,450.0,0.0027132590000000004,0
12912,13/02/2015 1:52,21.0,25.45,0.0,577.0,0.003910699,0
6050,7/02/2015 2:16,19.89,18.89,0.0,439.0,0.0027052179999999997,0
12632,12/02/2015 21:11,21.15,27.84,0.0,560.0,0.00432038,0
15938,15/02/2015 4:18,20.1,32.7,0.0,555.0,0.004759856,0
5411,6/02/2015 15:36,22.1,21.595,484.0,892.0,0.003547387,1
2069,4/02/2015 0:48,20.79,25.0,0.0,534.0,0.00379152,0
16562,15/02/2015 14:42,21.89,30.7,62.0,674.0,0.004990351,0
10585,10/02/2015 5:51,20.1,33.09,0.0,441.0,0.004817065,0
5048,6/02/2015 9:34,21.1,21.1,454.75,779.75,0.003258855,1
5248,6/02/2015 12:53,21.7,20.075,44.0,754.75,0.003216449,0
7411,8/02/2015 0:56,19.55,30.0,0.0,436.0,0.004216719,0
10002,9/02/2015 20:08,20.6,35.0,0.0,964.0,0.005258651,0
4886,6/02/2015 6:52,20.29,18.65,0.0,433.5,0.0027379490000000004,0
4131,5/02/2015 18:16,21.7,23.7,0.0,771.0,0.003800801,0
3880,5/02/2015 14:06,22.29,25.89,459.0,797.0,0.004307653,0
5287,6/02/2015 13:33,21.5,19.4725,508.5,667.0,0.003081303,1
16502,15/02/2015 13:41,22.29,30.0,81.0,659.75,0.00499698,0
11175,11/02/2015 20:55,20.85666667,29.53333333,0.0,495.0,0.004502577,0
16075,15/02/2015 6:35,20.0,32.2,0.0,579.5,0.0046573809999999995,0
10569,10/02/2015 5:35,20.15,33.045,0.0,449.5,0.0048254859999999995,0
6838,7/02/2015 15:23,21.745,18.315,62.0,438.5,0.002941247,0
3423,5/02/2015 6:29,20.89,23.1,0.0,448.5,0.003523482,0
15048,14/02/2015 13:27,20.6,34.96666667,56.0,503.33333330000005,0.0052536,0
4060,5/02/2015 17:06,22.23,25.66666667,433.0,1023.666667,0.004254563,1
10333,10/02/2015 1:38,20.29,32.9,0.0,468.0,0.004846247,0
13511,13/02/2015 11:51,23.89,25.2,806.25,679.0,0.004621251,1
5913,6/02/2015 23:58,20.0,18.7,0.0,440.0,0.002696288,0
13792,13/02/2015 16:32,21.79,31.1,433.5,614.75,0.005024869,1
7,2/02/2015 14:25,23.754,26.29,509.0,797.0,0.004783094,1
14588,14/02/2015 5:48,19.6,38.29,0.0,499.0,0.005408967,0
6757,7/02/2015 14:03,22.6,17.175,163.0,445.75,0.002905468,0
9223,9/02/2015 7:08,19.29,26.1,0.0,467.0,0.0036061540000000003,0
